BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
"0   ",0,2009,12,8,Potato,SIVASAGAR,2,KHARIF,AGRICULTURE,ASSAM,"ASKING FOR THE PREVENTIVE MEASURE TO CONTROL LATE BLIGHT IN POTATO","SUGGESTED TO SPRAY INDOFIL M 45  25ML IN PER LITRE OR RIDOMIL Z 72  2 ML IN PER LITRE OF WATER IF RAINY WEATHER PREVAILS DURING THE SPRAYING TIME SUGGESTED TO USE STICKER TRITON  05 ML IN PER LITRE OF WATER IN THE SPRAY SOLUTION AND SPRAYING SHOULD BE DONE  AT AN INTERVAL OF 7  10 DAYS ALSO SUGGESTED THAT WHILE SPRAYING CARE SHOULD BE TAKEN TO ENSURE WETTING OF THE LOWER SIDES OF THE LEAVES",26.9835,94.6394
"0   ",0,2009,12,19,Potato,SIVASAGAR,2,KHARIF,AGRICULTURE,ASSAM,"ASKING THE PREVENTIVE MEASURE AGAINST LATE BLIGHT OF POTATO","SUGGESTED TO SPRAY INDOFIL M 45  25 GRAM OR RIDOMIL MZ 72  2 GRAM PER LITRE OF WATER AT AN INTERVAL OF 7 DAYS FOR 3 TIMES",26.9835,94.6394
"0   ",0,2009,12,8,Potato,DIBRUGARH,2,KHARIF,AGRICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE OF LATE BLIGHT OF POTATO","SUGGESTED TO SPRAY RIDOMIL MZ 2GMLIT OF WATER",27.4845,94.9019
"0   ",0,2009,12,24,Potato,DHEMAJI,2,KHARIF,AGRICULTURE,ASSAM,"TELLING THAT HE HAS SPRAYED RIDOMIL MZ-72 AS A PREVENTIVE MEASURE AGAINST LATE BLIGHT OF POTATO BUT HAS NOT SEEN VERY GOOD RESULTS ASKING THE REMEDY FOR THE SAME","SUGGESTED TO SPRAY INDOFIL M-45  25 GRAM PER LITRE OF WATER AFTER 12 DAYS FROM THE LAST DATE OF SPRAYED RIDOMIL MZ-72 SOLUTION AND THEN AGAIN RIDOMIL MZ-72  2 GRAM PER LITRE OF WATER AFTER 12 DAYS ie TO SPRAY ALTERNATIVELY AT AN INTERVAL OF 12 DAYS FOR 3-4 TIMESALSO SUGGESTED TO TAKE CARE DURING SPARYING SO THAT THE LOWER PART OF THE LEAVES ALSO GETS WETTENED",27.5945,94.7192
"0   ",0,2009,11,13,Potato,MARIGOAN,2,KHARIF,AGRICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL LATE BLIGHT DISEASE IN POTATO","SUGGESTED TO APPLY DITHANE M-452GRAMLITER OF WATER ALTERNATING WITH RIDOMIL MZ-7215GRAMLITER OF WATER AT 7-12 DAYS INTERVAL FOR FOUR TIMES",26.4074,93.2551
"0   ",0,2009,12,15,Potato,PATNA,2,KHARIF,AGRICULTURE,BIHAR,"LATE BLIGHT IN POTATO","SPRAY ENDOFIL M-452GMLITOF WATER",25.6093,85.1235
"0   ",0,2009,12,21,Potato,PATNA,2,KHARIF,AGRICULTURE,BIHAR,"ASKING ABOUT LATE BLIGHT OF POTATO","SPRAY MANCOZEB25GMLIT OF WATER",25.6093,85.1235
"0   ",0,2009,12,28,Potato,PATNA,2,KHARIF,AGRICULTURE,BIHAR,"LATE BLIGHT IN POTATO","SPRAY ENDOFIL M-45 2GMLITOF WATER",25.6093,85.1235
"0   ",0,2009,12,28,Potato,PATNA,"Cultural Practices",KHARIF,AGRICULTURE,BIHAR,"ASKING ABOUT LATE BLIGHT OF POTATO","SPRAY MANCOZEB 25MLLIT OF WATER",25.6093,85.1235
"0   ",0,2009,12,12,Potato,NALANDA,2,KHARIF,AGRICULTURE,BIHAR,"LATE BLIGHT IN POTATO","SPRAY ENDOFIL M-45 2 GMLITOF WATER",25.1365,85.4437
HILSA,0,2009,12,14,Potato,NALANDA,2,KHARIF,AGRICULTURE,BIHAR,"LATE BLIGHT IN POTATO","SPRAY DITHANE M-45 2GMLITOF WATER",25.1365,85.4437
"0   ",0,2009,12,22,Potato,ROHTAS,2,KHARIF,AGRICULTURE,BIHAR,"LATE BLIGHT OF POTATO","SPRAY INDOSULPHAN 35EC  25GMLIT OF WATER",24.9394,84.0197
"0   ",0,2009,12,26,Potato,SARAN,2,KHARIF,AGRICULTURE,BIHAR,"CONTROL OF LATE BLIGHT OF POTATO","SPRAY REDOMIL M-45  2 GMLIT OF WATER",25.9214,84.776
AMNOUR,0,2009,12,28,Potato,SARAN,2,KHARIF,AGRICULTURE,BIHAR,"LATE BLIGHT IN POTATO","SPRAY ENDOFIL M-45 2GMLITOF WATER",25.9214,84.776
"0   ",0,2009,12,18,Potato,"PURBA CHAMPARAN",2,KHARIF,AGRICULTURE,BIHAR,"asking about late blight of potato","spray mancozeb25gmlit of water",26.5833,84.8333
HAJIPUR,0,2009,12,29,Potato,VAISHALI,2,KHARIF,AGRICULTURE,BIHAR,"CONTROL OF LATE BLIGHT IN POTATO","SPRAY INDOFIL M-45  2 GMLIT OF WATER",25.7492,85.3972
"0   ",0,2009,12,16,Potato,SITAMARHI,2,KHARIF,AGRICULTURE,BIHAR,"LATE BLIGHT IN POTATO","SPRAY ENDOFIL M-452GMLITOF WATER",26.5943,85.5004
"0   ",0,2009,12,18,Potato,SAMASTIPUR,2,KHARIF,AGRICULTURE,BIHAR,"ASKING ABOUT CONTROL OF LATE BLIGHT OF POTATO","SPRAY INDOFIL M-45  2 GMLIT OF WATER",25.7748,85.8672
"0   ",0,2009,12,20,Potato,SAMASTIPUR,2,KHARIF,AGRICULTURE,BIHAR,"Asking about late blight of potato","Spray carbendazim 25gmlit of water",25.7748,85.8672
"0   ",0,2009,12,31,Potato,SAMASTIPUR,2,KHARIF,AGRICULTURE,BIHAR,"LATE BLIGHT IN POTATO","SPRAY ENDOFIL M-45 2GMLITOF WATER",25.7748,85.8672
"0   ",0,2009,12,23,Potato,BEGUSARAI,2,KHARIF,AGRICULTURE,BIHAR,"LATE BLIGHT IN POTATO","SPRAY ENDOFIL M-452GMLITOF WATER",25.5125,86.0883
"0   ",0,2009,12,22,Potato,BUXAR,2,KHARIF,AGRICULTURE,BIHAR,"LATE BLIGHT OF POTATO","SPRAY DITHANE M-452GMLITOF WATER",25.5045,84.1097
"0   ",0,2009,12,23,Potato,ARARIA,2,KHARIF,AGRICULTURE,BIHAR,"ASKING ABOUT LATE BLIGHT OF POTATO","SPRAY MANCOZEB 25GMLIT OF WATER",26.2651,87.3699
"0   ",0,2009,12,21,Potato,SUPAUL,2,KHARIF,AGRICULTURE,BIHAR,"CONTROL OF LATE BLIGHT OF POTATO","SPRAY INDOFIL M-45  2 GMLIT OF WATER",26.2768,86.796
"0   ",0,2009,12,15,Potato,MUZAFFARPUR,2,KHARIF,AGRICULTURE,BIHAR,"LATE BLIGHT IN POTATO","SPRAY ENDOFIL M-452GMLITOF WATER",26.1483,85.3316
"0   ",0,2009,12,22,Potato,MUZAFFARPUR,2,KHARIF,AGRICULTURE,BIHAR,"LATE BLIGHT N POTATO","SPRAY ENDOFIL M-452GMLITOF WATER",26.1483,85.3316
"0   ",0,2009,12,26,Potato,MUZAFFARPUR,2,KHARIF,AGRICULTURE,BIHAR,"LATE BLIGHT IN POTATO","SPRAY ENDOFIL M-452GMLITOF WATER",26.1483,85.3316
"0   ",0,2009,12,14,Potato,BILASPUR,2,KHARIF,AGRICULTURE,"HIMACHAL PRADESH","HOW TO CONTROL LATE BLIGHT OF POTATO ","SPRAY RIDOMIL MZ 15 GM  10 LITER OF WATER AFTER 7 DAYS THIS YOU SHOULD SPRAY INDOFIL M-45 20 GM  10 LITER OF WATER",31.3381,76.7612
"0   ",0,2009,11,25,Potato,KANGRA,2,KHARIF,AGRICULTURE,"HIMACHAL PRADESH","HOW TO CONTROL LATE BLIGHT OF POTATO ","SPRAY INDOFIL M-4525G10LITRES OF WATER",32.0769,76.2986
"0   ",0,2009,12,18,Potato,MANDI,"Fertilizer Use and Availability",KHARIF,AGRICULTURE,"HIMACHAL PRADESH","HOW TO CONTROL LATE BLIGHT OF POTATO ","SPRAY BLITOX  30 GM  10 LITER OF WATER",31.6517,77.0093
"0   ",0,2009,12,19,Potato,SIRMAUR,2,KHARIF,AGRICULTURE,"HIMACHAL PRADESH","HOW TO CONTROL LATE BLIGHT OF POTATO ","2 SPRAYS RIDOMIL MZ  15 10 LITER OF WATER INTERVAL 15 DAYS REPEAT AFTER THIS SPRAY INDOEFIL M-45  20 GM  10 LITER OF WATER",30.6991,77.4465
"0   ",0,2009,12,17,Potato,UNA,2,KHARIF,AGRICULTURE,"HIMACHAL PRADESH","HOW TO CONTROL LATE BLIGHT OF POTATO ","SPRAY RIDOMIL MZ25G10LITRES OF WATER",31.5835,76.2351
"0   ",0,2009,11,8,Potato,JAMMU,2,KHARIF,AGRICULTURE,"JAMMU AND KASHMIR","INFORMATION REGARDING HOW TO CONTROL FROM LATE BLIGHT IN POTATO","SPRAY WITH COPPER OXYCHLORIDE  500-700GM PER ACRE",32.7186,74.8581
"0   ",0,2009,11,20,Potato,JAMMU,2,KHARIF,AGRICULTURE,"JAMMU AND KASHMIR","INFORMATION REGARDING CONTROL OF LATE BLIGHT IN POTATO","SPRAY THE MANCOZEB 75 WP  500 GM IN 200 LITRE OF WATERACRE",32.7186,74.8581
"0   ",0,2009,12,13,Potato,JAMMU,3,KHARIF,AGRICULTURE,"JAMMU AND KASHMIR","INFORMATION REGARDING HOW TO CONTROL FROM LATE BLIGHT IN POTATO","SPRAY WITH INDOFIL M-45  2ML IN 1LITRE OF WATER",32.7186,74.8581
"0   ",0,2009,12,19,Potato,JAMMU,2,KHARIF,AGRICULTURE,"JAMMU AND KASHMIR","INFORMATION REGARDING CONTROL OF LATE BLIGHT IN POTATO","SPRAY THE RIDOMIL MZ  500 GM IN 200 LITRE OF WATERACRE",32.7186,74.8581
"0   ",0,2009,12,27,Potato,JAMMU,2,KHARIF,AGRICULTURE,"JAMMU AND KASHMIR","INFORMATION REGARDING CONTROL OF LATE BLIGHT IN POTATO","SPRAY THE MANCOZEB 75 WP  25 GMLITRE OF WATER",32.7186,74.8581
"0   ",0,2009,11,29,Potato,NARSIMPUR,2,KHARIF,AGRICULTURE,"MADHYA PRADESH","HOW TO CONTROL LATE BLIGHT OF POTATO","APPLY SPRAY MANCOZEB 25MLPUMP",23.8143,77.5341
"0   ",0,2009,11,21,Potato,INDORE,2,KHARIF,AGRICULTURE,"MADHYA PRADESH","CONTROL OF LATE BLIGHT ","SPRAY ANTRACOL30GMPUMP",22.7204,75.8682
"0   ",0,2009,12,31,Potato,"IMPHAL EAST",3,KHARIF,AGRICULTURE,MANIPUR,"ASKING ABOUT THECONTROL MEASURE OF LATE BLIGHT IN POTATO","SUGGESTED TO SPRAY COPPER OXYCHLORIDE  2-25 GMLT OF WATER OR 9 BORDEAUX MIXTUREDO NOT USED DIEASED TUBER FOR PLANTING",24.8515,94.0095
"0   ",0,2009,12,14,Potato,HOSHIARPUR,2,KHARIF,AGRICULTURE,PUNJAB,"FARMER ASKS ABOUT THE LATE BLIGHT IN POTATO","I TOLD HIM TO SPRAY THE INDOFIL M-45  500-700GM IN 200LT OF WATERACRE",31.6093,75.846
"0   ",0,2009,12,11,Potato,JALANDHAR,2,KHARIF,AGRICULTURE,PUNJAB,"FARMER ASKS ABOUT THE LATE BLIGHT IN POTATO","I TOLD HIM TO SPRAY THE INDOFIL M-45  500-700GM IN 200LT OF WATERACRE",31.2922,75.5679
AJNALA-1,0,2009,12,29,Potato,AMRITSAR,2,KHARIF,AGRICULTURE,PUNJAB,"HOW TO CONTROL OF LATE BLIGHT IN POTATO CROP",nan,31.6357,74.8787
"0   ",0,2009,11,18,Potato,PATIALA,2,KHARIF,AGRICULTURE,PUNJAB,"INFORMATION REGARDING LATE BLIGHT OF POTATO","SPRAY  500 GM INDOFIL-M45 IN 200 LITER WATER PERACRE",30.2093,76.3397
"0   ",0,2009,12,23,Potato,PATIALA,2,KHARIF,AGRICULTURE,PUNJAB,"FARMER ASKS ABOUT THE LATE BLIGHT IN POTATO","I TOLD HIM TO SPRAY THE INDOFIL M-45  500GM IN 200LT OF WATERACRE",30.2093,76.3397
"0   ",0,2009,12,25,Potato,PATIALA,2,KHARIF,AGRICULTURE,PUNJAB,"HOW TO CONTROL OF LATE BLIGHT IN POTATO CROP","SPRAY TO INDOFIL M-45  500 GM IN 200 LITRE OF WATER PER ACRE",30.2093,76.3397
"0   ",0,2009,12,27,Potato,FARIDKOT,2,KHARIF,AGRICULTURE,PUNJAB,"HOW TO CONTROL OF LATE BLIGHT IN POTATO CROP","SPRAY TO INDOFIL M-45 500 GM IN 200 LITRE OF WATER PER ACRE",30.6014,74.795
"0   ",0,2009,12,30,Potato,FARIDKOT,2,KHARIF,AGRICULTURE,PUNJAB,"HOW TO CONTROL OF LATE BLIGHT IN POTATO CROP","SPRAY TO INDOFIL M-45 500 GM IN 200 LITRE OF WATER PER ACRE",30.6014,74.795
"0   ",0,2009,11,3,Potato,"SAHIBZADA AJIT SINGH NAGAR","Agriculture Mechanization",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION REGARDING LATE BLIGHT OF POTATO","SPRAY  500 GM INDOFIL-M45 IN 200 LITER WATER PERACRE",30.7041,76.7177
LAMBI,0,2009,12,31,Potato,MUKTSAR,2,KHARIF,AGRICULTURE,PUNJAB,"HOW TO CONTROL OF LATE BLIGHT IN POTATO CROP",nan,30.4692,74.5182
"0   ",0,2009,12,28,Potato,BARNALA,2,KHARIF,AGRICULTURE,PUNJAB,"HOW TO CONTROL OF LATE BLIGHT IN POTATO CROP","SPRAY TO INDOFIL M-45  500 GM IN 200 LITRE OF WATER PER ACRE",30.3717,75.504
"0   ",0,2009,12,23,Potato,"TARN TARAN",2,KHARIF,AGRICULTURE,PUNJAB,"HO TO CONTROL OF LATE BLIGHT IN POTATO CROP",nan,31.3212,74.8417
"0   ",0,2009,12,24,Potato,"TARN TARAN",2,KHARIF,AGRICULTURE,PUNJAB,"HOW TO CONTROL OF LATE BLIGHT IN POTATO CROP","SPRAY TO INDOFIL M-45 500 GM IN 200 LITRE OF WATER PER ACRE",31.3212,74.8417
"0   ",0,2009,11,19,Potato,BHARATPUR,2,KHARIF,AGRICULTURE,RAJASTHAN,"TELL ME CONTROL OF LATE BLIGHT IN POTATO","RIDOMIL MZ 2 GRLITTER SPERY",27.0247,77.292
"0   ",0,2009,12,23,Potato,SAHARANPUR,2,KHARIF,AGRICULTURE,"UTTAR PRADESH","potato mein late blight ka control",nan,29.9857,77.5041
"0   ",0,2009,12,31,Potato,AGRA,2,KHARIF,AGRICULTURE,"UTTAR PRADESH","LATE BLIGHT OF POTATO","APPLY MENCOZEB  2GMLIT OF WATER",27.1753,78.0098
"0   ",0,2009,12,31,Potato,"KANPUR CITY",2,KHARIF,AGRICULTURE,"UTTAR PRADESH","LATE BLIGHT IN POTATO","APPLY MENCOZEB  2GMLIT OF WATER",26.4551,80.3512
"0   ",0,2009,12,13,Potato,GHAZIPUR,2,KHARIF,AGRICULTURE,"UTTAR PRADESH","late blight in potato","mancozeb  20 gmlit of water ka spray karen",25.6035,83.5076
"0   ",0,2009,12,2,Potato,RAEBARELI,2,KHARIF,AGRICULTURE,"UTTAR PRADESH","potato mein late blight ka control","apply daithein m 45 2glit of water spary kren",26.2087,81.2186
"0   ",0,2009,12,8,Potato,HARDOI,2,KHARIF,AGRICULTURE,"UTTAR PRADESH","late blight in potato","spray mancozeb 2 mllit of water",27.337,80.0998
"0   ",0,2009,12,30,Potato,KHERI,2,KHARIF,AGRICULTURE,"UTTAR PRADESH","LATE BLIGHT IN POTATO","APPLY MENCOZEB  2GMLIT OF WATER",28.1167,80.7167
"0   ",0,2009,12,23,Potato,HATHRAS,2,KHARIF,AGRICULTURE,"UTTAR PRADESH","potato mein late blight ka control","apply mencozev 2glit of water spary kren",27.5724,78.1116
"0   ",0,2009,12,6,Potato,CHITRAKOOT,2,KHARIF,AGRICULTURE,"UTTAR PRADESH","LATE BLIGHT IN POTATO","MANCOZEB  20 GMLIT OF WATER KA SPRAY KAREN",25.2171,81.1046
"0   ",0,2009,12,16,Potato,CHANDAULI,2,KHARIF,AGRICULTURE,"UTTAR PRADESH","late blight in potato","redomil  20 gmlit of water ka spray karen",25.1257,83.2495
"0   ",0,2009,12,22,Potato,"AMBEDKAR NAGAR",2,KHARIF,AGRICULTURE,"UTTAR PRADESH","LATE BLIGHT IN POTATO","APPLY MENCOZEB  2GMLIT OF WATER",26.4046,82.6065
"0   ",0,2009,12,14,Potato,"KANPUR DEHAT",2,KHARIF,AGRICULTURE,"UTTAR PRADESH","late blight in potato","diethane m-45  20 gmlit of water ka spray karen",26.4586,79.8548
"0   ",0,2009,12,16,Potato,"Cooch BIHAR",2,nan,AGRICULTURE,"WEST BENGAL","LATE BLIGHT OF POTATO","SPRAY CYMOXANIL  MANCOZEB  3 GMLT OF WATER",26.3224,89.4592
"0   ",0,2009,11,24,Potato,MALDAH,2,KHARIF,AGRICULTURE,"WEST BENGAL","LATE BLIGHT IN POTATO","APPLY MANCOZEB  METALAXYL  25 GM LIT OF WATER",25.0977,88.1262
"0   ",0,2009,12,15,Potato,MALDAH,2,KHARIF,AGRICULTURE,"WEST BENGAL","LATE BLIGHT OF POTATO","SPRAY MENCOZEB CARBENDAZIM 1GMLIT OF WATER",25.0977,88.1262
"0   ",0,2009,12,30,Potato,MALDAH,2,KHARIF,AGRICULTURE,"WEST BENGAL","Late blight of potato","Ridomil at 7 kgha in combination with Dithane M-45 has given encouraging results",25.0977,88.1262
"0   ",0,2009,12,14,Potato,MURSHIDABAD,2,nan,AGRICULTURE,"WEST BENGAL","PREVENTIVE MEASURES TO AVOID LATE BLIGHT OF POTATO","SPRAY ALNERNATE SPRAY OF COPPER OXYCHLORIDE  4 GMLT AND MANCOZEB  25 GMLT OF WATER",24.1746,88.2721
"0   ",0,2009,12,15,Potato,MURSHIDABAD,20,KHARIF,AGRICULTURE,"WEST BENGAL","PREVENTIVE CONTROL MEASURES OF LATE BLIGHT OF POTATO","ANSWER GIVEN IN DETAILS",24.1746,88.2721
"0   ",0,2009,11,9,Potato,HOWRAH,2,KHARIF,AGRICULTURE,"WEST BENGAL","LATE BLIGHT OF POTATO","APPLY MANCOZEB 75 WP  25 GMLIT OF WATER",22.5736,88.3251
"0   ",0,2009,11,16,Potato,HOOGHLY,2,KHARIF,AGRICULTURE,"WEST BENGAL","LATE BLIGHT OF POTATO","APPLY MANCOZEB 75 WP 25 GMLIT OF WATER",22.9099,88.0121
"0   ",0,2009,12,5,Potato,HOOGHLY,2,KHARIF,AGRICULTURE,"WEST BENGAL","LATE BLIGHT OF POTATO","APPLY MANCOZEB 75  WP 25 GMLIT OF WATER",22.9099,88.0121
"0   ",0,2009,12,10,Potato,HOOGHLY,2,nan,AGRICULTURE,"WEST BENGAL","What precaution should be taken to prevent late blight of potato","Spray copper oxychloride  4 gmlt of water at 8 days interval",22.9099,88.0121
"0   ",0,2009,12,11,Potato,HOOGHLY,2,nan,AGRICULTURE,"WEST BENGAL","WHAT PRECAUTION SHOULD BE TAKEN TO PREVENT LATE BLIGHT OF POTATO","SPRAY MANCOZEB  25 GMLT OF WATER",22.9099,88.0121
"0   ",0,2009,12,15,Potato,HOOGHLY,2,nan,AGRICULTURE,"WEST BENGAL","PREVENTIVE CONTROL MEASURES OF LATE BLIGHT OF POTATO","SPRAY COPPER OXYCHLORIDE  4 GMLT OF WATER",22.9099,88.0121
"0   ",0,2009,12,22,Potato,HOOGHLY,2,KHARIF,AGRICULTURE,"WEST BENGAL","LATE BLIGHT OF POTATO","APPLY COPPER HYDROXIDE 77   2 GM LIT OF WATER",22.9099,88.0121
"0   ",0,2009,12,24,Potato,HOOGHLY,2,KHARIF,AGRICULTURE,"WEST BENGAL","LATE BLIGHT OF POTATO","APPLY CYMOXANIL 8  MANCOZEB 64  25 GMLIT OF WATER",22.9099,88.0121
"0   ",0,2009,12,25,Potato,HOOGHLY,2,KHARIF,AGRICULTURE,"WEST BENGAL","LATE BLIGHT OF POTATO","APPLY CYMOXANIL 8  MANCOZEB 64  25 GMLIT OF WATER",22.9099,88.0121
"0   ",0,2009,12,26,Potato,HOOGHLY,2,KHARIF,AGRICULTURE,"WEST BENGAL","LATE BLIGHT OF POTATO","APPLY CYMOXANIL 8  MANCOZEB 64  WP  25 GMLIT OF WATER",22.9099,88.0121
"0   ",0,2009,11,27,Potato,BARDDHAMAN,2,KHARIF,AGRICULTURE,"WEST BENGAL","LATE BLIGHT OF POTATO","APPLY MANCOZEB 75 WP 25 GMLIT OF WATER",23.25,87.75
"0   ",0,2009,12,17,Potato,BARDDHAMAN,2,nan,AGRICULTURE,"WEST BENGAL","CONTROL OF LATE BLIGHT OF POTATO","SPRAY CYMOXANIL  MANCOZEB  3 GMLT OF WATER",23.25,87.75
"0   ",0,2009,12,18,Potato,BARDDHAMAN,2,nan,AGRICULTURE,"WEST BENGAL","LATE BLIGHT OF POTATO","SPRAY MANCOZEB  25 GMLT OF WATER",23.25,87.75
"0   ",0,2009,12,25,Potato,BARDDHAMAN,2,KHARIF,AGRICULTURE,"WEST BENGAL","LATE BLIGHT OF POTATO","APPLY CYMOXANIL 8  MANCOZEB 64  25 GMLIT OF WATER",23.25,87.75
"0   ",0,2009,12,28,Potato,BARDDHAMAN,2,KHARIF,AGRICULTURE,"WEST BENGAL","LATE BLIGHT IN POTATO","APPLY DIMETHOIAT  2 ML LIT OF WATER AT AN INTERVAL OF 10  12 DAYS",23.25,87.75
"0   ",0,2009,12,31,Potato,BARDDHAMAN,2,KHARIF,AGRICULTURE,"WEST BENGAL","CONTROL LATE BLIGHT OF POTATO","SPRAY MANCOZEB 75  WP  25 GM LIT OF WATER",23.25,87.75
"0   ",0,2009,11,26,Potato,BIRBHUM,2,KHARIF,AGRICULTURE,"WEST BENGAL","WHAT PRECAUTION SHOULD BE TAKEN TO LATE BLIGHT IN POTATO","SPRAY COPPER OXYCHLORIDE  4 GMLT OF WATER AT AN INTERVAL OF 8-10 DAYS FROM THE 5-6 LEAVES STAGE",24.0622,87.6983
"0   ",0,2009,11,26,Potato,BIRBHUM,2,nan,AGRICULTURE,"WEST BENGAL","WHAT PRECAUTION SHOULD BE TAKEN TO  AVOID LATE BLIGHT IN POTATO","SPRAY COPPER OXYCHLORIDE  4 GMLT OF WATER AT AN INTERVAL OF 8-10 DAYS FROM THE 5-6 LEAVES STAGE",24.0622,87.6983
